id,dateid,timeid,trading_symbol,comp_sentiment
4301,43,301,BTC,0.0044
4302,43,361,BTC,-0.997
4303,43,541,BTC,0.8225
4304,44,601,BTC,0.7906
4305,45,781,BTC,0.9682
4306,45,841,BTC,0.9682
4307,45,901,BTC,0.9985
4308,45,961,BTC,0.9682
4309,45,1081,BTC,0.9682
4310,45,1141,BTC,0.5267
4311,45,1261,BTC,0.9985
4312,46,1,BTC,-0.8934
4313,46,121,BTC,0.9747
4314,46,301,BTC,0.9628
4315,47,781,BTC,0.9985
4316,47,841,BTC,0.9982
4317,47,901,BTC,0.9984
4318,47,1021,BTC,0.9882
4319,47,1081,BTC,0.9531
4320,47,1141,BTC,0.9686
4321,47,1201,BTC,0.9955
4322,47,1261,BTC,0.9818
4323,47,1381,BTC,0.5106
4324,47,121,BTC,0.5423
4325,47,241,BTC,0.992
4326,48,721,BTC,0.9981
4327,48,1021,BTC,-0.9992
4328,48,1141,BTC,0.9985
4329,48,1201,BTC,0.3823
4330,48,1321,BTC,-0.7003
4331,48,1381,BTC,0.7906
4332,48,361,BTC,0.9682
4333,48,421,BTC,0.9982
4334,48,481,BTC,0.9682
4335,49,1,BTC,0.9858
4336,49,661,BTC,0.0984
4337,49,721,BTC,0.111
4338,49,781,BTC,-0.9994
4339,49,841,BTC,0.91
4340,49,901,BTC,-0.4726
4341,49,1021,BTC,-0.9953
4342,49,1081,BTC,-0.9992
4343,49,1201,BTC,0.6369
4344,49,1261,BTC,-0.0292
4345,49,1321,BTC,0.7003
4346,49,181,BTC,-0.9992
4347,49,301,BTC,0.5106
4348,49,541,BTC,0.9803
4349,50,1,BTC,0.9325
4350,50,181,BTC,0.9493
4351,50,361,BTC,0.0076
4352,25,601,BTC,0.9766
4353,25,721,BTC,0.9818
4354,25,781,BTC,0.7717
4355,25,841,BTC,-0.8126
4356,25,901,BTC,0.9682
4357,25,961,BTC,0.9818
4358,25,1021,BTC,0.6808
4359,25,1141,BTC,0.8862
4360,25,1201,BTC,0.9705
4361,25,1261,BTC,-0.5859
4362,25,1321,BTC,0.9986
4363,25,121,BTC,-0.5994
4364,25,361,BTC,0.984
4365,25,481,BTC,0.984
4366,26,1141,BTC,-0.1484
4367,26,1201,BTC,-0.9993
4368,26,1261,BTC,-0.7269
4369,26,1321,BTC,-0.0643
4370,26,1381,BTC,0.9468
4371,26,121,BTC,-0.997
4372,26,361,BTC,0.984
4373,26,421,BTC,-0.9944
4374,27,601,BTC,-0.6597
4375,27,661,BTC,-0.9978
4376,27,721,BTC,-0.016
4377,27,781,BTC,-0.5574
4378,27,841,BTC,-0.3362
4379,27,901,BTC,0.0737
4380,27,961,BTC,-0.0175
4381,27,1021,BTC,-0.0144
4382,27,1081,BTC,0.9834
4383,27,1141,BTC,0.9771
4384,27,1201,BTC,0.4062
4385,27,1261,BTC,-0.7506
4386,27,1381,BTC,0.4108
4387,27,241,BTC,-0.015
4388,27,301,BTC,-0.5574
4389,27,481,BTC,-0.5267
4390,27,541,BTC,-0.5859
4391,28,601,BTC,0.0534
4392,28,661,BTC,0.9726
4393,28,721,BTC,0.6434
4394,28,781,BTC,0.2559
4395,28,841,BTC,0.4191
4396,28,901,BTC,0.3034
4397,28,961,BTC,0.3082
4398,28,1021,BTC,0.9842
4399,28,1081,BTC,-0.0439
4400,28,1141,BTC,0
4401,28,1201,BTC,0.3074
4402,28,1261,BTC,0.4561
4403,28,1321,BTC,0.3177
4404,28,1381,BTC,0.4547
4405,28,241,BTC,0.4397
4406,28,301,BTC,0.8934
4407,28,361,BTC,-0.5574
4408,28,421,BTC,0.7906
4409,28,481,BTC,0.5267
4410,29,1,BTC,0.3721
4411,29,601,BTC,-0.0008
4412,29,661,BTC,0.4266
4413,29,721,BTC,0.328
4414,29,781,BTC,0.4266
4415,29,841,BTC,0.328
4416,29,901,BTC,0.0015
4417,29,961,BTC,0.0015
4418,29,1021,BTC,-0.0009
4419,29,1081,BTC,-0.0008
4420,29,1141,BTC,0.0017
4421,29,61,BTC,0
4422,29,1201,BTC,0.0015
4423,29,1261,BTC,0.0078
4424,29,1321,BTC,0.9985
4425,29,1381,BTC,0.2268
4426,29,121,BTC,-0.2064
4427,29,181,BTC,0
4428,29,241,BTC,0.997
4429,29,301,BTC,0.0015
4430,29,361,BTC,0.9325
4431,29,421,BTC,0.0015
4432,29,481,BTC,-0.0008
4433,29,541,BTC,0.0015
4434,30,1,BTC,-0.1998
4435,30,601,BTC,0.3433
4436,30,661,BTC,0.3115
4437,30,721,BTC,0.0675
4438,30,781,BTC,0.6249
4439,30,961,BTC,-0.0862
4440,30,1021,BTC,0.9882
4441,30,1081,BTC,-0.7906
4442,30,1141,BTC,-0.0212
4443,30,61,BTC,0.5719
4444,30,1261,BTC,0.3499
4445,30,121,BTC,0.9682
4446,30,241,BTC,-0.0007
4447,30,301,BTC,-0.0007
4448,30,361,BTC,-0.5574
4449,30,421,BTC,-0.5574
4450,31,601,BTC,-0.9993
4451,31,661,BTC,-0.4512
4452,31,721,BTC,0.0064
4453,31,781,BTC,-0.2726
4454,31,841,BTC,0.6124
4455,31,901,BTC,0.3246
4456,31,961,BTC,0.7906
4457,31,1021,BTC,-0.2407
4458,31,1081,BTC,-0.9993
4459,31,1141,BTC,0.4331
4460,31,61,BTC,0.997
4461,31,1201,BTC,-0.9325
4462,31,181,BTC,0.7906
4463,31,301,BTC,0.997
4464,31,541,BTC,0.5574
4465,32,601,BTC,-0.9968
4466,32,661,BTC,0.3688
4467,32,721,BTC,0.9712
4468,32,781,BTC,0.0113
4469,32,841,BTC,-0.9993
4470,32,901,BTC,0.9818
4471,32,961,BTC,0.0982
4472,32,1021,BTC,0.9682
4473,32,1081,BTC,-0.0481
4474,32,1141,BTC,-0.6705
4475,32,61,BTC,0.4108
4476,32,1201,BTC,0.5994
4477,32,1261,BTC,0.5267
4478,32,1321,BTC,0.2268
4479,32,241,BTC,0.4723
4480,32,361,BTC,-0.5574
4481,32,421,BTC,0.1131
4482,32,481,BTC,0.055
4483,32,541,BTC,0.6124
4484,33,1,BTC,0.2488
4485,33,61,BTC,-0.6808
4486,33,121,BTC,-0.5859
4487,33,181,BTC,-0.6705
4488,33,301,BTC,-0.9997
4489,33,361,BTC,-0.6705
4490,33,421,BTC,0.9477
4491,33,541,BTC,-0.3371
4492,35,721,BTC,0.5046
4493,35,781,BTC,-0.001
4494,35,841,BTC,0.9682
4495,35,901,BTC,0.4199
4496,35,961,BTC,0.9985
4497,35,1021,BTC,0.9985
4498,35,1081,BTC,0.2312
4499,35,1201,BTC,0.9628
4500,35,1261,BTC,0.997
4501,35,1321,BTC,0.0082
4502,35,1381,BTC,0.5994
4503,36,1,BTC,0.9325
4504,36,601,BTC,0.9682
4505,36,721,BTC,-0.0011
4506,36,781,BTC,0.743
4507,36,841,BTC,0.9781
4508,36,1201,BTC,0.8934
4509,36,1261,BTC,0.9682
4510,36,1321,BTC,0.7964
4511,36,1381,BTC,0.2047
4512,36,241,BTC,0.9001
4513,36,301,BTC,-0.765
4514,36,481,BTC,0.071
4515,36,541,BTC,-0.0339
4516,37,1,BTC,0.9325
4517,37,601,BTC,0.9985
4518,37,721,BTC,0.3876
4519,37,781,BTC,0.0086
4520,37,841,BTC,0.0377
4521,37,901,BTC,0.0448
4522,37,961,BTC,0.9957
4523,37,1021,BTC,0.4098
4524,37,1081,BTC,0.3873
4525,37,1141,BTC,0.9682
4526,37,1201,BTC,0.6369
4527,37,1261,BTC,0.9758
4528,37,1321,BTC,0.9758
4529,37,1381,BTC,0.7096
4530,37,121,BTC,0.997
4531,37,181,BTC,-0.8308
4532,37,241,BTC,0.9853
4533,37,361,BTC,0.6166
4534,37,541,BTC,0.9549
4535,38,601,BTC,0.9918
4536,38,661,BTC,0.9682
4537,38,721,BTC,0.7906
4538,38,841,BTC,0.4
4539,38,901,BTC,0.4178
4540,38,961,BTC,0.3873
4541,38,121,BTC,0.5719
4542,38,301,BTC,-0.0027
4543,38,481,BTC,-0.5423
4544,38,541,BTC,0.3669
4545,39,661,BTC,-0.2719
4546,39,721,BTC,0.9819
4547,39,781,BTC,0.9985
4548,39,841,BTC,0.4412
4549,39,901,BTC,0.999
4550,39,961,BTC,0.9985
4551,39,1021,BTC,0.999
4552,39,1081,BTC,0.3082
4553,39,1141,BTC,0.9682
4554,39,1201,BTC,0.9984
4555,39,1261,BTC,0.6486
4556,39,301,BTC,0.2273
4557,39,361,BTC,0.9719
4558,39,421,BTC,0.9823
4559,39,541,BTC,0.7506
4560,40,1,BTC,0.9826
4561,40,661,BTC,0.9984
4562,40,721,BTC,0.9818
4563,40,781,BTC,0.9818
4564,40,841,BTC,0.9818
4565,40,901,BTC,0.9995
4566,40,961,BTC,0.3087
4567,40,1021,BTC,0.1306
4568,40,1081,BTC,0.1153
4569,40,1141,BTC,0.1296
4570,40,1201,BTC,0.0303
4571,40,1261,BTC,0.0303
4572,40,1321,BTC,0.0303
4573,40,1381,BTC,0.2889
4574,40,361,BTC,0.9792
4575,40,541,BTC,0.9732
4576,41,1,BTC,0.4879
4577,41,601,BTC,0.743
4578,41,61,BTC,0.0164
4579,41,121,BTC,-0.0059
4580,41,181,BTC,-0.0059
4581,41,241,BTC,0.0136
4582,41,301,BTC,0.0303
4583,41,361,BTC,0.0303
4584,41,421,BTC,0.9985
4585,41,481,BTC,0.9818
4586,41,541,BTC,0.8934
4587,42,1,BTC,0.5267
4588,42,661,BTC,0.8885
4589,42,721,BTC,0.997
4590,42,781,BTC,0.9682
4591,42,841,BTC,0.999
4592,42,901,BTC,-0.1282
4593,42,961,BTC,0.997
4594,42,1021,BTC,0.9986
4595,42,1081,BTC,0.3178
4596,42,1141,BTC,0.3504
4597,42,61,BTC,0.9682
4598,42,1201,BTC,0.999
4599,42,1261,BTC,-0.0236
4600,42,1321,BTC,0.9682
4601,42,1381,BTC,-0.9682
4602,42,181,BTC,-0.9955
4603,42,241,BTC,-0.6486
4604,42,301,BTC,-0.997
4605,42,481,BTC,0.9371
4606,43,1,BTC,0.0044
4607,43,721,BTC,0.7906
4608,43,781,BTC,0.9974
4609,43,841,BTC,0.4549
4610,43,1021,BTC,0.997
4611,43,1141,BTC,0.4749
4612,43,61,BTC,0.3924
4613,43,1201,BTC,0.936
4614,43,1261,BTC,-0.3265
4615,43,1321,BTC,0.9716
4616,43,1381,BTC,0.6705
4617,43,121,BTC,-0.0244
4618,43,241,BTC,0.9843
4619,43,301,BTC,0.0044
4620,43,361,BTC,-0.997
4621,43,541,BTC,0.8225
4622,44,601,BTC,0.7906
4623,45,781,BTC,0.9682
4624,45,841,BTC,0.9682
4625,45,901,BTC,0.9985
4626,45,961,BTC,0.9682
4627,45,1081,BTC,0.9682
4628,45,1141,BTC,0.5267
4629,45,1261,BTC,0.9985
4630,46,1,BTC,-0.8934
4631,46,121,BTC,0.9747
4632,46,301,BTC,0.9628
4633,47,781,BTC,0.9985
4634,47,841,BTC,0.9982
4635,47,901,BTC,0.9984
4636,47,1021,BTC,0.9882
4637,47,1081,BTC,0.9531
4638,47,1141,BTC,0.9686
4639,47,1201,BTC,0.9955
4640,47,1261,BTC,0.9818
4641,47,1381,BTC,0.5106
4642,47,121,BTC,0.5423
4643,47,241,BTC,0.992
4644,48,721,BTC,0.9981
4645,48,1021,BTC,-0.9992
4646,48,1141,BTC,0.9985
4647,48,1201,BTC,0.3823
4648,48,1321,BTC,-0.7003
4649,48,1381,BTC,0.7906
4650,48,361,BTC,0.9682
4651,48,421,BTC,0.9982
4652,48,481,BTC,0.9682
4653,49,1,BTC,0.9858
4654,49,661,BTC,0.0984
4655,49,721,BTC,0.111
4656,49,781,BTC,-0.9994
4657,49,841,BTC,0.91
4658,49,901,BTC,-0.4726
4659,49,1021,BTC,-0.9953
4660,49,1081,BTC,-0.9992
4661,49,1201,BTC,0.6369
4662,49,1261,BTC,-0.0292
4663,49,1321,BTC,0.7003
4664,49,181,BTC,-0.9992
4665,49,301,BTC,0.5106
4666,49,541,BTC,0.9803
4667,50,1,BTC,0.9325
4668,50,181,BTC,0.9493
4669,50,361,BTC,0.0076
4670,52,721,BTC,0.5984
4671,52,781,BTC,0.9995
4672,52,901,BTC,0.6369
4673,52,961,BTC,0.7906
4674,52,1081,BTC,0.9702
4675,52,1141,BTC,0.9729
4676,52,1201,BTC,0.9818
4677,53,1,BTC,-0.2808
4678,53,601,BTC,-0.0007
4679,53,661,BTC,-0.0311
4680,53,121,BTC,0.9837
4681,53,181,BTC,-0.8652
4682,53,301,BTC,0.9657
4683,53,361,BTC,0.9986
4684,53,421,BTC,0.9702
4685,53,481,BTC,0.9729
4686,53,541,BTC,0.5859
4687,25,601,BTC,0.9766
4688,25,721,BTC,0.9818
4689,25,781,BTC,0.7717
4690,25,841,BTC,-0.8126
4691,25,901,BTC,0.9682
4692,25,961,BTC,0.9818
4693,25,1021,BTC,0.6808
4694,25,1141,BTC,0.8862
4695,25,1201,BTC,0.9705
4696,25,1261,BTC,-0.5859
4697,25,1321,BTC,0.9986
4698,25,121,BTC,-0.5994
4699,25,361,BTC,0.984
4700,25,481,BTC,0.984
4701,26,1141,BTC,-0.1484
4702,26,1201,BTC,-0.9993
4703,26,1261,BTC,-0.7269
4704,26,1321,BTC,-0.0643
4705,26,1381,BTC,0.9468
4706,26,121,BTC,-0.997
4707,26,361,BTC,0.984
4708,26,421,BTC,-0.9944
4709,27,601,BTC,-0.6597
4710,27,661,BTC,-0.9978
4711,27,721,BTC,-0.016
4712,27,781,BTC,-0.5574
4713,27,841,BTC,-0.3362
4714,27,901,BTC,0.0737
4715,27,961,BTC,-0.0175
4716,27,1021,BTC,-0.0144
4717,27,1081,BTC,0.9834
4718,27,1141,BTC,0.9771
4719,27,1201,BTC,0.4062
4720,27,1261,BTC,-0.7506
4721,27,1381,BTC,0.4108
4722,27,241,BTC,-0.015
4723,27,301,BTC,-0.5574
4724,27,481,BTC,-0.5267
4725,27,541,BTC,-0.5859
4726,28,601,BTC,0.0534
4727,28,661,BTC,0.9726
4728,28,721,BTC,0.6434
4729,28,781,BTC,0.2559
4730,28,841,BTC,0.4191
4731,28,901,BTC,0.3034
4732,28,961,BTC,0.3082
4733,28,1021,BTC,0.9842
4734,28,1081,BTC,-0.0439
4735,28,1141,BTC,0
4736,28,1201,BTC,0.3074
4737,28,1261,BTC,0.4561
4738,28,1321,BTC,0.3177
4739,28,1381,BTC,0.4547
4740,28,241,BTC,0.4397
4741,28,301,BTC,0.8934
4742,28,361,BTC,-0.5574
4743,28,421,BTC,0.7906
4744,28,481,BTC,0.5267
4745,29,1,BTC,0.3721
4746,29,601,BTC,-0.0008
4747,29,661,BTC,0.4266
4748,29,721,BTC,0.328
4749,29,781,BTC,0.4266
4750,29,841,BTC,0.328
4751,29,901,BTC,0.0015
4752,29,961,BTC,0.0015
4753,29,1021,BTC,-0.0009
4754,29,1081,BTC,-0.0008
4755,29,1141,BTC,0.0017
4756,29,61,BTC,0
4757,29,1201,BTC,0.0015
4758,29,1261,BTC,0.0078
4759,29,1321,BTC,0.9985
4760,29,1381,BTC,0.2268
4761,29,121,BTC,-0.2064
4762,29,181,BTC,0
4763,29,241,BTC,0.997
4764,29,301,BTC,0.0015
4765,29,361,BTC,0.9325
4766,29,421,BTC,0.0015
4767,29,481,BTC,-0.0008
4768,29,541,BTC,0.0015
4769,30,1,BTC,-0.1998
4770,30,601,BTC,0.3433
4771,30,661,BTC,0.3115
4772,30,721,BTC,0.0675
4773,30,781,BTC,0.6249
4774,30,961,BTC,-0.0862
4775,30,1021,BTC,0.9882
4776,30,1081,BTC,-0.7906
4777,30,1141,BTC,-0.0212
4778,30,61,BTC,0.5719
4779,30,1261,BTC,0.3499
4780,30,121,BTC,0.9682
4781,30,241,BTC,-0.0007
4782,30,301,BTC,-0.0007
4783,30,361,BTC,-0.5574
4784,30,421,BTC,-0.5574
4785,31,601,BTC,-0.9993
4786,31,661,BTC,-0.4512
4787,31,721,BTC,0.0064
4788,31,781,BTC,-0.2726
4789,31,841,BTC,0.6124
4790,31,901,BTC,0.3246
4791,31,961,BTC,0.7906
4792,31,1021,BTC,-0.2407
4793,31,1081,BTC,-0.9993
4794,31,1141,BTC,0.4331
4795,31,61,BTC,0.997
4796,31,1201,BTC,-0.9325
4797,31,181,BTC,0.7906
4798,31,301,BTC,0.997
4799,31,541,BTC,0.5574
4800,32,601,BTC,-0.9968
4801,32,661,BTC,0.3688
4802,32,721,BTC,0.9712
4803,32,781,BTC,0.0113
4804,32,841,BTC,-0.9993
4805,32,901,BTC,0.9818
4806,32,961,BTC,0.0982
4807,32,1021,BTC,0.9682
4808,32,1081,BTC,-0.0481
4809,32,1141,BTC,-0.6705
4810,32,61,BTC,0.4108
4811,32,1201,BTC,0.5994
4812,32,1261,BTC,0.5267
4813,32,1321,BTC,0.2268
4814,32,241,BTC,0.4723
4815,32,361,BTC,-0.5574
4816,32,421,BTC,0.1131
4817,32,481,BTC,0.055
4818,32,541,BTC,0.6124
4819,33,1,BTC,0.2488
4820,33,61,BTC,-0.6808
4821,33,121,BTC,-0.5859
4822,33,181,BTC,-0.6705
4823,33,301,BTC,-0.9997
4824,33,361,BTC,-0.6705
4825,33,421,BTC,0.9477
4826,33,541,BTC,-0.3371
4827,35,721,BTC,0.5046
4828,35,781,BTC,-0.001
4829,35,841,BTC,0.9682
4830,35,901,BTC,0.4199
4831,35,961,BTC,0.9985
4832,35,1021,BTC,0.9985
4833,35,1081,BTC,0.2312
4834,35,1201,BTC,0.9628
4835,35,1261,BTC,0.997
4836,35,1321,BTC,0.0082
4837,35,1381,BTC,0.5994
4838,36,1,BTC,0.9325
4839,36,601,BTC,0.9682
4840,36,721,BTC,-0.0011
4841,36,781,BTC,0.743
4842,36,841,BTC,0.9781
4843,36,1201,BTC,0.8934
4844,36,1261,BTC,0.9682
4845,36,1321,BTC,0.7964
4846,36,1381,BTC,0.2047
4847,36,241,BTC,0.9001
4848,36,301,BTC,-0.765
4849,36,481,BTC,0.071
4850,36,541,BTC,-0.0339
4851,37,1,BTC,0.9325
4852,37,601,BTC,0.9985
4853,37,721,BTC,0.3876
4854,37,781,BTC,0.0086
4855,37,841,BTC,0.0377
4856,37,901,BTC,0.0448
4857,37,961,BTC,0.9957
4858,37,1021,BTC,0.4098
4859,37,1081,BTC,0.3873
4860,37,1141,BTC,0.9682
4861,37,1201,BTC,0.6369
4862,37,1261,BTC,0.9758
4863,37,1321,BTC,0.9758
4864,37,1381,BTC,0.7096
4865,37,121,BTC,0.997
4866,37,181,BTC,-0.8308
4867,37,241,BTC,0.9853
4868,37,361,BTC,0.6166
4869,37,541,BTC,0.9549
4870,38,601,BTC,0.9918
4871,38,661,BTC,0.9682
4872,38,721,BTC,0.7906
4873,38,841,BTC,0.4
4874,38,901,BTC,0.4178
4875,38,961,BTC,0.3873
4876,38,121,BTC,0.5719
4877,38,301,BTC,-0.0027
4878,38,481,BTC,-0.5423
4879,38,541,BTC,0.3669
4880,39,661,BTC,-0.2719
4881,39,721,BTC,0.9819
4882,39,781,BTC,0.9985
4883,39,841,BTC,0.4412
4884,39,901,BTC,0.999
4885,39,961,BTC,0.9985
4886,39,1021,BTC,0.999
4887,39,1081,BTC,0.3082
4888,39,1141,BTC,0.9682
4889,39,1201,BTC,0.9984
4890,39,1261,BTC,0.6486
4891,39,301,BTC,0.2273
4892,39,361,BTC,0.9719
4893,39,421,BTC,0.9823
4894,39,541,BTC,0.7506
4895,40,1,BTC,0.9826
4896,40,661,BTC,0.9984
4897,40,721,BTC,0.9818
4898,40,781,BTC,0.9818
4899,40,841,BTC,0.9818
4900,40,901,BTC,0.9995
4901,40,961,BTC,0.3087
4902,40,1021,BTC,0.1306
4903,40,1081,BTC,0.1153
4904,40,1141,BTC,0.1296
4905,40,1201,BTC,0.0303
4906,40,1261,BTC,0.0303
4907,40,1321,BTC,0.0303
4908,40,1381,BTC,0.2889
4909,40,361,BTC,0.9792
4910,40,541,BTC,0.9732
4911,41,1,BTC,0.4879
4912,41,601,BTC,0.743
4913,41,61,BTC,0.0164
4914,41,121,BTC,-0.0059
4915,41,181,BTC,-0.0059
4916,41,241,BTC,0.0136
4917,41,301,BTC,0.0303
4918,41,361,BTC,0.0303
4919,41,421,BTC,0.9985
4920,41,481,BTC,0.9818
4921,41,541,BTC,0.8934
4922,42,1,BTC,0.5267
4923,42,661,BTC,0.8885
4924,42,721,BTC,0.997
4925,42,781,BTC,0.9682
4926,42,841,BTC,0.999
4927,42,901,BTC,-0.1282
4928,42,961,BTC,0.997
4929,42,1021,BTC,0.9986
4930,42,1081,BTC,0.3178
4931,42,1141,BTC,0.3504
4932,42,61,BTC,0.9682
4933,42,1201,BTC,0.999
4934,42,1261,BTC,-0.0236
4935,42,1321,BTC,0.9682
4936,42,1381,BTC,-0.9682
4937,42,181,BTC,-0.9955
4938,42,241,BTC,-0.6486
4939,42,301,BTC,-0.997
4940,42,481,BTC,0.9371
4941,43,1,BTC,0.0044
4942,43,721,BTC,0.7906
4943,43,781,BTC,0.9974
4944,43,841,BTC,0.4549
4945,43,1021,BTC,0.997
4946,43,1141,BTC,0.4749
4947,43,61,BTC,0.3924
4948,43,1201,BTC,0.936
4949,43,1261,BTC,-0.3265
4950,43,1321,BTC,0.9716
4951,43,1381,BTC,0.6705
4952,43,121,BTC,-0.0244
4953,43,241,BTC,0.9843
4954,43,301,BTC,0.0044
4955,43,361,BTC,-0.997
4956,43,541,BTC,0.8225
4957,44,601,BTC,0.7906
4958,45,781,BTC,0.9682
4959,45,841,BTC,0.9682
4960,45,901,BTC,0.9985
4961,45,961,BTC,0.9682
4962,45,1081,BTC,0.9682
4963,45,1141,BTC,0.5267
4964,45,1261,BTC,0.9985
4965,46,1,BTC,-0.8934
4966,46,121,BTC,0.9747
4967,46,301,BTC,0.9628
4968,47,781,BTC,0.9985
4969,47,841,BTC,0.9982
4970,47,901,BTC,0.9984
4971,47,1021,BTC,0.9882
4972,47,1081,BTC,0.9531
4973,47,1141,BTC,0.9686
4974,47,1201,BTC,0.9955
4975,47,1261,BTC,0.9818
4976,47,1381,BTC,0.5106
4977,47,121,BTC,0.5423
4978,47,241,BTC,0.992
4979,48,721,BTC,0.9981
4980,48,1021,BTC,-0.9992
4981,48,1141,BTC,0.9985
4982,48,1201,BTC,0.3823
4983,48,1321,BTC,-0.7003
4984,48,1381,BTC,0.7906
4985,48,361,BTC,0.9682
4986,48,421,BTC,0.9982
4987,48,481,BTC,0.9682
4988,49,1,BTC,0.9858
4989,49,661,BTC,0.0984
4990,49,721,BTC,0.111
4991,49,781,BTC,-0.9994
4992,49,841,BTC,0.91
4993,49,901,BTC,-0.4726
4994,49,1021,BTC,-0.9953
4995,49,1081,BTC,-0.9992
4996,49,1201,BTC,0.6369
4997,49,1261,BTC,-0.0292
4998,49,1321,BTC,0.7003
4999,49,181,BTC,-0.9992
5000,49,301,BTC,0.5106
5001,49,541,BTC,0.9803
5002,50,1,BTC,0.9325
5003,50,181,BTC,0.9493
5004,50,361,BTC,0.0076
5005,52,721,BTC,0.5984
5006,52,781,BTC,0.9995
5007,52,901,BTC,0.6369
5008,52,961,BTC,0.7906
5009,52,1081,BTC,0.9702
5010,52,1141,BTC,0.9729
5011,52,1201,BTC,0.9818
5012,53,1,BTC,-0.2808
5013,53,601,BTC,-0.0007
5014,53,661,BTC,-0.0311
5015,53,121,BTC,0.9837
5016,53,181,BTC,-0.8652
5017,53,301,BTC,0.9657
5018,53,361,BTC,0.9986
5019,53,421,BTC,0.9702
5020,53,481,BTC,0.9729
5021,53,541,BTC,0.5859
5022,25,601,BTC,0.9766
5023,25,721,BTC,0.9818
5024,25,781,BTC,0.7717
5025,25,841,BTC,-0.8126
5026,25,901,BTC,0.9682
5027,25,961,BTC,0.9818
5028,25,1021,BTC,0.6808
5029,25,1141,BTC,0.8862
5030,25,1201,BTC,0.9705
5031,25,1261,BTC,-0.5859
5032,25,1321,BTC,0.9986
5033,25,121,BTC,-0.5994
5034,25,361,BTC,0.984
5035,25,481,BTC,0.984
5036,26,1141,BTC,-0.1484
5037,26,1201,BTC,-0.9993
5038,26,1261,BTC,-0.7269
5039,26,1321,BTC,-0.0643
5040,26,1381,BTC,0.9468
5041,26,121,BTC,-0.997
5042,26,361,BTC,0.984
5043,26,421,BTC,-0.9944
5044,27,601,BTC,-0.6597
5045,27,661,BTC,-0.9978
5046,27,721,BTC,-0.016
5047,27,781,BTC,-0.5574
5048,27,841,BTC,-0.3362
5049,27,901,BTC,0.0737
5050,27,961,BTC,-0.0175
5051,27,1021,BTC,-0.0144
5052,27,1081,BTC,0.9834
5053,27,1141,BTC,0.9771
5054,27,1201,BTC,0.4062
5055,27,1261,BTC,-0.7506
5056,27,1381,BTC,0.4108
5057,27,241,BTC,-0.015
5058,27,301,BTC,-0.5574
5059,27,481,BTC,-0.5267
5060,27,541,BTC,-0.5859
5061,28,601,BTC,0.0534
5062,28,661,BTC,0.9726
5063,28,721,BTC,0.6434
5064,28,781,BTC,0.2559
5065,28,841,BTC,0.4191
5066,28,901,BTC,0.3034
5067,28,961,BTC,0.3082
5068,28,1021,BTC,0.9842
5069,28,1081,BTC,-0.0439
5070,28,1141,BTC,0
5071,28,1201,BTC,0.3074
5072,28,1261,BTC,0.4561
5073,28,1321,BTC,0.3177
5074,28,1381,BTC,0.4547
5075,28,241,BTC,0.4397
5076,28,301,BTC,0.8934
5077,28,361,BTC,-0.5574
5078,28,421,BTC,0.7906
5079,28,481,BTC,0.5267
5080,29,1,BTC,0.3721
5081,29,601,BTC,-0.0008
5082,29,661,BTC,0.4266
5083,29,721,BTC,0.328
5084,29,781,BTC,0.4266
5085,29,841,BTC,0.328
5086,29,901,BTC,0.0015
5087,29,961,BTC,0.0015
5088,29,1021,BTC,-0.0009
5089,29,1081,BTC,-0.0008
5090,29,1141,BTC,0.0017
5091,29,61,BTC,0
5092,29,1201,BTC,0.0015
5093,29,1261,BTC,0.0078
5094,29,1321,BTC,0.9985
5095,29,1381,BTC,0.2268
5096,29,121,BTC,-0.2064
5097,29,181,BTC,0
5098,29,241,BTC,0.997
5099,29,301,BTC,0.0015
5100,29,361,BTC,0.9325
5101,29,421,BTC,0.0015
5102,29,481,BTC,-0.0008
5103,29,541,BTC,0.0015
5104,30,1,BTC,-0.1998
5105,30,601,BTC,0.3433
5106,30,661,BTC,0.3115
5107,30,721,BTC,0.0675
5108,30,781,BTC,0.6249
5109,30,961,BTC,-0.0862
5110,30,1021,BTC,0.9882
5111,30,1081,BTC,-0.7906
5112,30,1141,BTC,-0.0212
5113,30,61,BTC,0.5719
5114,30,1261,BTC,0.3499
5115,30,121,BTC,0.9682
5116,30,241,BTC,-0.0007
5117,30,301,BTC,-0.0007
5118,30,361,BTC,-0.5574
5119,30,421,BTC,-0.5574
5120,31,601,BTC,-0.9993
5121,31,661,BTC,-0.4512
5122,31,721,BTC,0.0064
5123,31,781,BTC,-0.2726
5124,31,841,BTC,0.6124
5125,31,901,BTC,0.3246
5126,31,961,BTC,0.7906
5127,31,1021,BTC,-0.2407
5128,31,1081,BTC,-0.9993
5129,31,1141,BTC,0.4331
5130,31,61,BTC,0.997
5131,31,1201,BTC,-0.9325
5132,31,181,BTC,0.7906
5133,31,301,BTC,0.997
5134,31,541,BTC,0.5574
5135,32,601,BTC,-0.9968
5136,32,661,BTC,0.3688
5137,32,721,BTC,0.9712
5138,32,781,BTC,0.0113
5139,32,841,BTC,-0.9993
5140,32,901,BTC,0.9818
5141,32,961,BTC,0.0982
5142,32,1021,BTC,0.9682
5143,32,1081,BTC,-0.0481
5144,32,1141,BTC,-0.6705
5145,32,61,BTC,0.4108
5146,32,1201,BTC,0.5994
5147,32,1261,BTC,0.5267
5148,32,1321,BTC,0.2268
